"VideoID";"Link";"DownloadableLink"
"0593-YOUTUBE";"https://www.youtube.com/embed/LrBTnRWZAqM?list=PLf";"https://www.youtube.com/watch?v=LrBTnRWZAqM"
"0594-YOUTUBE";"https://www.youtube.com/embed/RneBh1cgP6c";"https://www.youtube.com/watch?v=RneBh1cgP6c"
"0595-YOUTUBE";"https://www.youtube.com/embed/5jtZNhYLSVQ?list=PLf";"https://www.youtube.com/watch?v=5jtZNhYLSVQ"
"0596-YOUTUBE";"https://www.youtube.com/embed/MrHQKEhzQg0";"https://www.youtube.com/watch?v=MrHQKEhzQg0"
"0597-YOUTUBE";"https://www.youtube.com/embed/Qcb3Bh_i8oY";"https://www.youtube.com/watch?v=Qcb3Bh_i8oY"
"0598-YOUTUBE";"https://www.youtube.com/embed/WhzQw5BCNeU";"https://www.youtube.com/watch?v=WhzQw5BCNeU"
"0599-YOUTUBE";"https://www.youtube.com/embed/O7B2xh7zaQs";"https://www.youtube.com/watch?v=O7B2xh7zaQs"
"0600-YOUTUBE";"https://www.youtube.com/embed/rTODJVYy1r8";"https://www.youtube.com/watch?v=rTODJVYy1r8"
"0601-YOUTUBE";"https://www.youtube.com/embed/iXQ7HMSzyvg";"https://www.youtube.com/watch?v=iXQ7HMSzyvg"
"0602-YOUTUBE";"https://www.youtube.com/embed/4O4R3D_89R8";"https://www.youtube.com/watch?v=4O4R3D_89R8"
"0603-YOUTUBE";"https://www.youtube.com/embed/g_52gwlI_Fg";"https://www.youtube.com/watch?v=g_52gwlI_Fg"
"0604-YOUTUBE";"https://www.youtube.com/embed/mBrt1EgUPO8";"https://www.youtube.com/watch?v=mBrt1EgUPO8"
"0605-YOUTUBE";"https://www.youtube.com/embed/yX79RYH2chw";"https://www.youtube.com/watch?v=yX79RYH2chw"
"0606-YOUTUBE";"https://www.youtube.com/embed/zvTcYGhv5fs";"https://www.youtube.com/watch?v=zvTcYGhv5fs"
"0607-YOUTUBE";"https://www.youtube.com/embed/n3B0ghMrpBE";"https://www.youtube.com/watch?v=n3B0ghMrpBE"
"0608-YOUTUBE";"https://www.youtube.com/embed/Ebn0JcwVzG4";"https://www.youtube.com/watch?v=Ebn0JcwVzG4"
"0609-YOUTUBE";"https://www.youtube.com/embed/istaPoSteRo";"https://www.youtube.com/watch?v=istaPoSteRo"
"0610-YOUTUBE";"https://www.youtube.com/embed/l4HMnnCp45o?si=qanSDFvNaXyJHP4P";"https://www.youtube.com/watch?v=l4HMnnCp45o"
"0611-YOUTUBE";"https://www.youtube.com/embed/l4HMnnCp45o?si=xlfHJNBmjuwpyzhD";"https://www.youtube.com/watch?v=l4HMnnCp45o"
"0612-YOUTUBE";"https://www.youtube.com/embed/l4HMnnCp45o?si=PsgUkMygFLm_8AZg";"https://www.youtube.com/watch?v=l4HMnnCp45o"
"0613-YOUTUBE";"https://www.youtube.com/embed/_krptpmLrQE?si=4YqFuzvwf0oYdXRb";"https://www.youtube.com/watch?v=_krptpmLrQE"
"0614-YOUTUBE";"https://www.youtube.com/embed/nzD2KAbrA_M";"https://www.youtube.com/watch?v=nzD2KAbrA_M"
"0615-YOUTUBE";"https://www.youtube.com/embed/Htgu7nAdHlk?si=YhjDkNyU-0_wjlwd";"https://www.youtube.com/watch?v=Htgu7nAdHlk"
"0616-YOUTUBE";"https://www.youtube.com/embed/6RKnhAvRS1o?si=WpAfzFdmnlVcVIKn";"https://www.youtube.com/watch?v=6RKnhAvRS1o"
"0617-YOUTUBE";"https://www.youtube.com/embed/6RKnhAvRS1o?si=bzM1e7bqyHLTIuF0";"https://www.youtube.com/watch?v=6RKnhAvRS1o"
"0618-YOUTUBE";"https://www.youtube.com/embed/iS1szGPBtso?si=t3fKeZXTOCr6i02x";"https://www.youtube.com/watch?v=iS1szGPBtso"
"0619-YOUTUBE";"https://www.youtube.com/embed/KEnoBUOOPio";"https://www.youtube.com/watch?v=KEnoBUOOPio"
"0620-YOUTUBE";"https://www.youtube.com/embed/9R3q94UHIOA";"https://www.youtube.com/watch?v=9R3q94UHIOA"
"0621-YOUTUBE";"https://www.youtube.com/embed/xAV3NQn8xT4";"https://www.youtube.com/watch?v=xAV3NQn8xT4"
"0622-YOUTUBE";"https://www.youtube.com/embed/n91yDUaTD_w";"https://www.youtube.com/watch?v=n91yDUaTD_w"
"0623-YOUTUBE";"https://www.youtube.com/embed/_eir2YETtfQ";"https://www.youtube.com/watch?v=_eir2YETtfQ"
"0624-YOUTUBE";"https://www.youtube.com/embed/F4tXeZU2z-M";"https://www.youtube.com/watch?v=F4tXeZU2z-M"
"0625-YOUTUBE";"https://www.youtube.com/embed/yXTr3-3mYJU?rel=0";"https://www.youtube.com/watch?v=yXTr3-3mYJU"
"0626-YOUTUBE";"https://www.youtube.com/embed/lE9fQK72Cko?si=6EdNEHZz0cBVRtx-";"https://www.youtube.com/watch?v=lE9fQK72Cko"
"0627-YOUTUBE";"https://www.youtube.com/embed/7LKJXL_ODFM";"https://www.youtube.com/watch?v=7LKJXL_ODFM"
"0628-YOUTUBE";"https://www.youtube.com/embed/Q4nBIpo6VdE";"https://www.youtube.com/watch?v=Q4nBIpo6VdE"
"0629-YOUTUBE";"https://www.youtube.com/embed/BNO9yOfRmiw";"https://www.youtube.com/watch?v=BNO9yOfRmiw"
"0630-YOUTUBE";"www.youtube.com/embed/tV1aNIDCv8Q";"https://www.youtube.com/watch?v=tV1aNIDCv8Q"
"0631-YOUTUBE";"https://www.youtube.com/embed/evLmmW_f870";"https://www.youtube.com/watch?v=evLmmW_f870"
"0632-YOUTUBE";"https://www.youtube.com/embed/pOouef1uqHM";"https://www.youtube.com/watch?v=pOouef1uqHM"
"0633-YOUTUBE";"https://www.youtube.com/embed/pOouef1uqHM?si=np0JgZhfx2bz5l2U";"https://www.youtube.com/watch?v=pOouef1uqHM"
"0634-YOUTUBE";"https://www.youtube.com/embed/7VKFA3hm-ls";"https://www.youtube.com/watch?v=7VKFA3hm-ls"
"0635-YOUTUBE";"https://www.youtube.com/embed/BDp_HddaRz8";"https://www.youtube.com/watch?v=BDp_HddaRz8"
"0636-YOUTUBE";"https://www.youtube.com/embed/FxLw-p29a90";"https://www.youtube.com/watch?v=FxLw-p29a90"
"0637-YOUTUBE";"https://www.youtube.com/embed/TVkozz7kyio";"https://www.youtube.com/watch?v=TVkozz7kyio"
"0638-YOUTUBE";"https://www.youtube.com/embed/kbpw20MDhAc";"https://www.youtube.com/watch?v=kbpw20MDhAc"
"0639-YOUTUBE";"https://www.youtube.com/embed/oFuO6_meRxA";"https://www.youtube.com/watch?v=oFuO6_meRxA"
"0640-YOUTUBE";"https://www.youtube.com/embed/FpCbU-zXFjM";"https://www.youtube.com/watch?v=FpCbU-zXFjM"
"0641-YOUTUBE";"https://www.youtube.com/embed/kQuQs23M2g4";"https://www.youtube.com/watch?v=kQuQs23M2g4"
"0642-YOUTUBE";"https://www.youtube.com/embed/dxLnuqgnugM";"https://www.youtube.com/watch?v=dxLnuqgnugM"
"0643-YOUTUBE";"https://www.youtube.com/embed/o52GdWcr7UY";"https://www.youtube.com/watch?v=o52GdWcr7UY"
"0644-YOUTUBE";"https://www.youtube.com/embed/dpxLOFO8BAs";"https://www.youtube.com/watch?v=dpxLOFO8BAs"
"0645-YOUTUBE";"https://www.youtube.com/embed/2fHB2wacHWU";"https://www.youtube.com/watch?v=2fHB2wacHWU"
"0646-YOUTUBE";"https://www.youtube.com/embed/9I1QhAi2Xb8";"https://www.youtube.com/watch?v=9I1QhAi2Xb8"
"0647-YOUTUBE";"https://www.youtube.com/embed/Vvm7eVVyxi4";"https://www.youtube.com/watch?v=Vvm7eVVyxi4"
"0648-YOUTUBE";"https://www.youtube.com/embed/rzTJ9zP-fGc";"https://www.youtube.com/watch?v=rzTJ9zP-fGc"
"0649-YOUTUBE";"https://www.youtube.com/embed/6XlOrmrZHsA";"https://www.youtube.com/watch?v=6XlOrmrZHsA"
"0650-YOUTUBE";"https://www.youtube.com/embed/Wq0p-XUtsvo";"https://www.youtube.com/watch?v=Wq0p-XUtsvo"
"0651-YOUTUBE";"https://www.youtube.com/embed/PxtKxqoTF2M";"https://www.youtube.com/watch?v=PxtKxqoTF2M"
"0652-YOUTUBE";"https://www.youtube.com/embed/Bwhqwo2BAP8";"https://www.youtube.com/watch?v=Bwhqwo2BAP8"
"0653-YOUTUBE";"https://www.youtube.com/embed/GE_ZXFFe2H8";"https://www.youtube.com/watch?v=GE_ZXFFe2H8"
"0654-YOUTUBE";"https://www.youtube.com/embed/JGg20t_ixEU";"https://www.youtube.com/watch?v=JGg20t_ixEU"
"0655-YOUTUBE";"https://www.youtube.com/embed/gK_dWwHBJ5o";"https://www.youtube.com/watch?v=gK_dWwHBJ5o"
"0656-YOUTUBE";"https://www.youtube.com/embed/pHSZVVST2cg";"https://www.youtube.com/watch?v=pHSZVVST2cg"
"0657-YOUTUBE";"https://www.youtube.com/embed/L60jKWJjzIc";"https://www.youtube.com/watch?v=L60jKWJjzIc"
"0658-YOUTUBE";"https://www.youtube.com/embed/5FPSrFflTxM";"https://www.youtube.com/watch?v=5FPSrFflTxM"
"0659-YOUTUBE";"https://www.youtube.com/embed/v9FOY-m20EE";"https://www.youtube.com/watch?v=v9FOY-m20EE"
"0660-YOUTUBE";"https://www.youtube.com/embed/q8GkRgFA-ro";"https://www.youtube.com/watch?v=q8GkRgFA-ro"
"0661-YOUTUBE";"https://www.youtube.com/embed/C66Q-xWja0g";"https://www.youtube.com/watch?v=C66Q-xWja0g"
"0662-YOUTUBE";"https://www.youtube.com/embed/J93VXXrU2Do";"https://www.youtube.com/watch?v=J93VXXrU2Do"
"0663-YOUTUBE";"https://www.youtube.com/embed/n8CItiYKCJg";"https://www.youtube.com/watch?v=n8CItiYKCJg"
"0664-YOUTUBE";"https://www.youtube.com/embed/sYjXOL4dH0E";"https://www.youtube.com/watch?v=sYjXOL4dH0E"
"0665-YOUTUBE";"https://www.youtube.com/embed/1hYUWIt79jM";"https://www.youtube.com/watch?v=1hYUWIt79jM"
"0666-YOUTUBE";"https://www.youtube.com/embed/Ku2IcUvLvws";"https://www.youtube.com/watch?v=Ku2IcUvLvws"
"0667-YOUTUBE";"https://www.youtube.com/embed/O9H2I4jqhvY";"https://www.youtube.com/watch?v=O9H2I4jqhvY"
"0668-YOUTUBE";"https://www.youtube.com/embed/jwMiOZXCpMU";"https://www.youtube.com/watch?v=jwMiOZXCpMU"
"0669-YOUTUBE";"https://www.youtube.com/embed/rHUI3rHSZu8";"https://www.youtube.com/watch?v=rHUI3rHSZu8"
"0670-YOUTUBE";"https://www.youtube.com/embed/pSlM_BcJjVU";"https://www.youtube.com/watch?v=pSlM_BcJjVU"
"0671-YOUTUBE";"https://www.youtube.com/embed/lOlzuVQsC78?si=CRQPzZxzVPJac1vK";"https://www.youtube.com/watch?v=lOlzuVQsC78"
"0672-YOUTUBE";"https://www.youtube.com/embed/tr2gZH2J8dc?si=3BmR-yLiddXk2N4X";"https://www.youtube.com/watch?v=tr2gZH2J8dc"
"0673-YOUTUBE";"https://www.youtube.com/watch?time_continue=2&v=2ctxmxF2Pts";"https://www.youtube.com/watch?v=2ctxmxF2Pts"
"0674-YOUTUBE";"https://www.youtube.com/embed/GPweMOGkrw0";"https://www.youtube.com/watch?v=GPweMOGkrw0"
"0675-YOUTUBE";"www.youtube.com/embed/tr2gZH2J8dc";"https://www.youtube.com/watch?v=tr2gZH2J8dc"
"0676-YOUTUBE";"https://www.youtube.com/embed/1yR8axLwSpg?rel=0";"https://www.youtube.com/watch?v=1yR8axLwSpg"
"0677-YOUTUBE";"https://www.youtube.com/embed/tr2gZH2J8dc";"https://www.youtube.com/watch?v=tr2gZH2J8dc"
"0678-YOUTUBE";"https://www.youtube.com/embed/7w00SuErQmc";"https://www.youtube.com/watch?v=7w00SuErQmc"
"0679-YOUTUBE";"https://www.youtube.com/embed/XnbXJ_kiVOA";"https://www.youtube.com/watch?v=XnbXJ_kiVOA"
"0680-YOUTUBE";"https://www.youtube.com/embed/NLdIHpTuPWA";"https://www.youtube.com/watch?v=NLdIHpTuPWA"
"0681-YOUTUBE";"https://www.youtube.com/embed/qWNKaDHLnrw";"https://www.youtube.com/watch?v=qWNKaDHLnrw"
"0682-YOUTUBE";"https://www.youtube.com/embed/-IQv9-B1N8I?si=L-i5bEDg7khilEix";"https://www.youtube.com/watch?v=-IQv9-B1N8I"
"0683-YOUTUBE";"https://www.youtube.com/embed/B_sshLw50fA";"https://www.youtube.com/watch?v=B_sshLw50fA"
"0684-YOUTUBE";"https://www.youtube.com/embed/yVGAAtuE9cQ";"https://www.youtube.com/watch?v=yVGAAtuE9cQ"
"0685-YOUTUBE";"https://www.youtube.com/watch?v=VYmcT9LvEMA";"https://www.youtube.com/watch?v=VYmcT9LvEMA"
