"ProductSKU";"Brand";"LinkFROriginal";"VideoID-FR";"LinkENOriginal";"VideoID-EN"
"BOS1974-8D";"BOSCH";"https://www.youtube.com/embed/MMmt5B-Y7iA";"0454-YOUTUBE";"";
"BOS1994-6D";"BOSCH";"https://www.youtube.com/embed/lpR3c-UmX78";"0455-YOUTUBE";"";
"BOSBAT414";"BOSCH";"https://www.youtube.com/embed/FqPnCAOFsBE";"0456-YOUTUBE";"";
"BOSBAT612";"BOSCH";"https://www.youtube.com/embed/NeEvXzIq7nY";"0457-YOUTUBE";"";
"BOSCCS180B";"BOSCH";"https://www.youtube.com/embed/W3dnPp1E5rs";"0458-YOUTUBE";"";
"BOSCM8S";"BOSCH";"https://www.youtube.com/embed/TJoUEeZp9Ww";"0459-YOUTUBE";"";
"BOSCS10";"BOSCH";"https://www.youtube.com/embed/JArEn7B4Y6s";"0460-YOUTUBE";"";
"BOSCS5";"BOSCH";"https://www.youtube.com/embed/RDn-v0Fgb6g";"0461-YOUTUBE";"";
"BOSCSG15";"BOSCH";"https://www.youtube.com/embed/I7BhByY0nZA";"0462-YOUTUBE";"";
"BOSCSW41";"BOSCH";"https://www.youtube.com/embed/ygREG0sYC7k";"0463-YOUTUBE";"";
"BOSDH712VC";"BOSCH";"https://www.youtube.com/embed/TN_UoFtoQYU";"0464-YOUTUBE";"";
"BOSDLSB1005B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDLSB1007";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDLSB1009";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDLSB1009B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDLSB1011";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDLSB1011B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDLSB1013B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1001";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1001B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1002";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1002B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1003";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1003B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1004";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1004B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1005";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1005B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1006";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1006B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1007";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1007B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1008";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1008B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1009";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1009B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1010";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1010B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1011";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1011B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1012";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1012B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1013";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1013B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1015";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1015B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1017";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1017B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1019";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1019B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1021";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB1021B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB5006";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB5006P";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB5010";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSB5013P";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSBS1003";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSBS1005";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSBS1005B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSBS1007";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSBS1007B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSBS1009";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSBS1009B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSBS1011";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSBS1011B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSBS1013";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSBS1013B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSBS1015";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSBS1017";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSBS1017B";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDSBS1021";"BOSCH";"https://www.youtube.com/embed/sZfLBXmzRaE";"0465-YOUTUBE";"";
"BOSDXS2104";"BOSCH";"https://www.youtube.com/embed/tLYaCpkaHl0";"0466-YOUTUBE";"";
"BOSDXS2114";"BOSCH";"https://www.youtube.com/embed/tLYaCpkaHl0";"0466-YOUTUBE";"";
"BOSDXS2124";"BOSCH";"https://www.youtube.com/embed/tLYaCpkaHl0";"0466-YOUTUBE";"";
"BOSDXS5034";"BOSCH";"https://www.youtube.com/embed/tLYaCpkaHl0";"0466-YOUTUBE";"";
"BOSDXS5044";"BOSCH";"https://www.youtube.com/embed/tLYaCpkaHl0";"0466-YOUTUBE";"";
"BOSDXS5048";"BOSCH";"https://www.youtube.com/embed/tLYaCpkaHl0";"0466-YOUTUBE";"";
"BOSDXS5054";"BOSCH";"https://www.youtube.com/embed/tLYaCpkaHl0";"0466-YOUTUBE";"";
"BOSDXS5062";"BOSCH";"https://www.youtube.com/embed/tLYaCpkaHl0";"0466-YOUTUBE";"";
"BOSDXS5082";"BOSCH";"https://www.youtube.com/embed/tLYaCpkaHl0";"0466-YOUTUBE";"";
"BOSFL12";"BOSCH";"https://www.youtube.com/embed/bL3s3UKNv9U";"0467-YOUTUBE";"";
"BOSGAL18V-40";"BOSCH";"https://www.youtube.com/embed/9_CzclD5Dnc";"0468-YOUTUBE";"";
"BOSGAM 270 MFL";"BOSCH";"https://www.youtube.com/embed/UNZzvLYv_O0";"0469-YOUTUBE";"";
"BOSGDS18V-770N";"BOSCH";"https://youtu.be/_VlvhBHfTKI";"0470-YOUTU-BE";"";
"BOSGIM 120";"BOSCH";"https://www.youtube.com/embed/T1Vw-_n-hFI";"0471-YOUTUBE";"";
"BOSGIM 60";"BOSCH";"https://www.youtube.com/embed/jozM15_nN2s";"0472-YOUTUBE";"";
"BOSGKT18V-20GCL14";"BOSCH";"https://youtu.be/_VlvhBHfTKI";"0470-YOUTU-BE";"";
"BOSGLM165-40";"BOSCH";"https://www.youtube.com/embed/SvybzElLRtk";"0473-YOUTUBE";"";
"BOSGLM400CL";"BOSCH";"https://youtu.be/taj0Hrq5bDs";"0474-YOUTU-BE";"";
"BOSGOL 32";"BOSCH";"https://www.youtube.com/embed/Xq2fIEixvtU";"0475-YOUTUBE";"";
"BOSGSA18V-125K14";"BOSCH";"https://www.youtube.com/embed/ETRL9GWyGOw";"0476-YOUTUBE";"";
"BOSGSR12V-140FCB22";"BOSCH";"https://www.youtube.com/embed/pdSvX_DM2GE";"0477-YOUTUBE";"";
"BOSGT200";"BOSCH";"https://www.youtube.com/embed/-HgXJLBlSug";"0478-YOUTUBE";"";
"BOSGT300";"BOSCH";"https://www.youtube.com/embed/-HgXJLBlSug";"0478-YOUTUBE";"";
"BOSGT400";"BOSCH";"https://www.youtube.com/embed/-HgXJLBlSug";"0478-YOUTUBE";"";
"BOSGT500";"BOSCH";"https://www.youtube.com/embed/-HgXJLBlSug";"0478-YOUTUBE";"";
"BOSGT600";"BOSCH";"https://www.youtube.com/embed/-HgXJLBlSug";"0478-YOUTUBE";"";
"BOSGTA500";"BOSCH";"https://www.youtube.com/embed/7BVkpn3vuI0";"0479-YOUTUBE";"";
"BOSGWS13-50VS";"BOSCH";"https://www.youtube.com/embed/rChNdOYQI3I";"0480-YOUTUBE";"";
"BOSGWX18V-50PCN";"BOSCH";"https://www.youtube.com/embed/g6Mnud2qcAE";"0481-YOUTUBE";"";
"BOSHD18-2";"BOSCH";"https://www.youtube.com/embed/jy-KbZmNUg0";"0482-YOUTUBE";"";
"BOSJA1007";"BOSCH";"https://www.youtube.com/embed/GkAXnPFgykU";"0483-YOUTUBE";"";
"BOSJS260";"BOSCH";"https://www.youtube.com/embed/MY3XT7r7dSw";"0484-YOUTUBE";"";
"BOSJS365";"BOSCH";"https://www.youtube.com/embed/K66Ynrj4tPs";"0485-YOUTUBE";"";
"BOSJS470E";"BOSCH";"https://www.youtube.com/embed/SuUbgulij2w";"0486-YOUTUBE";"";
"BOSJS470EB";"BOSCH";"https://www.youtube.com/embed/SuUbgulij2w";"0486-YOUTUBE";"";
"BOSNKLT06";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKLT07";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKLT08";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKLT09";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKLT10";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKLT11";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKLT12";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKLT13";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKLT15";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKLT16";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKLT17";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKLT18";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKLT20";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKLT22";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKLT24";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKMT07";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKMT08";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKMT09";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKMT10";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKMT11";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKMT12";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKMT13";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKMT14";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKMT16";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKMT18";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKMT20";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKMT22";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKMT24";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKST06";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKST07";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKST08";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKST09";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKST10";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKST11";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKST12";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKST13";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKST14";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKST15";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKST16";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKST18";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKST20";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKST22";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSNKST24";"BOSCH";"https://www.youtube.com/embed/WLBqrNMiNAU";"0487-YOUTUBE";"";
"BOSPL1632";"BOSCH";"https://www.youtube.com/embed/lx4Ek_kHH2M";"0488-YOUTUBE";"";
"BOSPL2632K";"BOSCH";"https://www.youtube.com/embed/lx4Ek_kHH2M?rel=0";"0489-YOUTUBE";"";
"BOSPLH181B";"BOSCH";"https://www.youtube.com/embed/ZaXGnS8caVY";"0490-YOUTUBE";"";
"BOSPR20EVS";"BOSCH";"https://www.youtube.com/embed/QFxLtPUJHTY";"0491-YOUTUBE";"";
"BOSPR20EVSNK";"BOSCH";"https://www.youtube.com/embed/sXz4_Cv0Dj0";"0492-YOUTUBE";"";
"BOSPS21-2A";"BOSCH";"https://www.youtube.com/embed/LEgrqSr8rgk";"0493-YOUTUBE";"";
"BOSPS31BN";"BOSCH";"https://www.youtube.com/embed/fq7voBsRNDQ";"0494-YOUTUBE";"";
"BOSPS41-2A";"BOSCH";"https://www.youtube.com/embed/WZRZMIfyO_I";"0495-YOUTUBE";"";
"BOSPS42-02";"BOSCH";"https://www.youtube.com/embed/exFSDFCYkak";"0496-YOUTUBE";"";
"BOSRH1255VC";"BOSCH";"";;"https://p1.aprimocdn.net/boschpowertools/049524d9-73bf-4d73-9f8f-acf70";"0497-APRIMOCDN"
"BOSRH328VC";"BOSCH";"https://www.youtube.com/embed/bA1WFyDS8LI";"0498-YOUTUBE";"";
"BOSRH328VCQ";"BOSCH";"https://www.youtube.com/embed/i0xTXI_ciyc";"0499-YOUTUBE";"";
"BOSRH432VCQ";"BOSCH";"https://www.youtube.com/embed/ADNcsqjAHqU";"0500-YOUTUBE";"";
"BOSRH540M";"BOSCH";"https://www.youtube.com/embed/F_L_ilyvoIc";"0501-YOUTUBE";"";
"BOSRH745";"BOSCH";"https://www.youtube.com/embed/0JSAlGf0ILA";"0502-YOUTUBE";"";
"BOSRH850VC";"BOSCH";"https://www.youtube.com/embed/GOzXDktbVBY";"0503-YOUTUBE";"";
"BOSROS10";"BOSCH";"https://www.youtube.com/embed/WiDibK_-fiE";"0504-YOUTUBE";"";
"BOSROS20VSK";"BOSCH";"https://www.youtube.com/embed/tE7FhjC1kT0";"0505-YOUTUBE";"";
"BOSRS325";"BOSCH";"https://www.youtube.com/embed/XThB0sqiR94";"0506-YOUTUBE";"";
"BOSRS428";"BOSCH";"https://www.youtube.com/embed/j-6bhYBah-Q";"0507-YOUTUBE";"";
"BOST101AOF";"BOSCH";"https://www.youtube.com/embed/kHp1oBhlVvI";"0508-YOUTUBE";"";
"BOST101B100";"BOSCH";"https://www.youtube.com/embed/kHp1oBhlVvI";"0508-YOUTUBE";"";
"BOST101BF";"BOSCH";"https://www.youtube.com/embed/kHp1oBhlVvI";"0508-YOUTUBE";"";
"BOST101BIF";"BOSCH";"https://www.youtube.com/embed/kHp1oBhlVvI";"0508-YOUTUBE";"";
"BOST101BR100";"BOSCH";"https://www.youtube.com/embed/kHp1oBhlVvI";"0508-YOUTUBE";"";
"BOST101DP";"BOSCH";"https://www.youtube.com/embed/kHp1oBhlVvI";"0508-YOUTUBE";"";
"BOST118BF";"BOSCH";"https://www.youtube.com/embed/kHp1oBhlVvI";"0508-YOUTUBE";"";
"BOST123X";"BOSCH";"https://www.youtube.com/embed/kHp1oBhlVvI";"0508-YOUTUBE";"";
"BOST127D";"BOSCH";"https://www.youtube.com/embed/kHp1oBhlVvI";"0508-YOUTUBE";"";
"BOST144DF";"BOSCH";"https://www.youtube.com/embed/kHp1oBhlVvI";"0508-YOUTUBE";"";
"BOSTS1005";"BOSCH";"https://www.youtube.com/embed/bzAyolfURlU";"0509-YOUTUBE";"";
"BOSVB000P";"BOSCH";"https://www.youtube.com/embed/9dgKghxKXgo";"0510-YOUTUBE";"";
"BOSVG4541";"BOSCH";"https://www.youtube.com/embed/Ds_T7v-MhtY";"0511-YOUTUBE";"";
"CCTXLT";"CHAMPION";"https://www.youtube.com/embed/0kcjo7ykPGE";"0512-YOUTUBE";"";
"CLI111112";"CLIPLIGHT";"https://www.youtube.com/embed/7ekWigSgw9c";"0513-YOUTUBE";"";
"CPPCP2611";"C-P TOOLS";"https://www.youtube.com/embed/4_QFHHH4uvA";"0514-YOUTUBE";"";
"CPPCP3850-77AB7V";"C-P TOOLS";"https://www.youtube.com/embed/3EiO9I57svY";"0515-YOUTUBE";"";
"CPPCP3850-85AB7V";"C-P TOOLS";"https://www.youtube.com/embed/3EiO9I57svY";"0515-YOUTUBE";"";
"CPPCP7721";"C-P TOOLS";"https://www.youtube.com/embed/2W3nhf_mUEw";"0516-YOUTUBE";"";
"CPPCP7748";"C-P TOOLS";"https://www.youtube.com/embed/V1V7Lr3yZfA";"0517-YOUTUBE";"";
"CPPCP7748-2";"C-P TOOLS";"https://www.youtube.com/embed/V1V7Lr3yZfA";"0517-YOUTUBE";"";
"CPPCP7769";"C-P TOOLS";"https://www.youtube.com/embed/qL1j_L6O89Y";"0518-YOUTUBE";"";
"CPPCP80030";"C-P TOOLS";"https://www.youtube.com/embed/-3YVpMgCudU";"0519-YOUTUBE";"";
"CPPCP81020";"C-P TOOLS";"https://www.youtube.com/embed/-3YVpMgCudU";"0519-YOUTUBE";"";
"CPPCP81030";"C-P TOOLS";"https://www.youtube.com/embed/-3YVpMgCudU";"0519-YOUTUBE";"";
"CPPCP81050";"C-P TOOLS";"https://www.youtube.com/embed/-3YVpMgCudU";"0519-YOUTUBE";"";
"CPPCP81080";"C-P TOOLS";"https://www.youtube.com/embed/-3YVpMgCudU";"0519-YOUTUBE";"";
"CPPCP81120";"C-P TOOLS";"https://www.youtube.com/embed/-3YVpMgCudU";"0519-YOUTUBE";"";
"CPPCP81200";"C-P TOOLS";"https://www.youtube.com/embed/-3YVpMgCudU";"0519-YOUTUBE";"";
"CPPCP81300";"C-P TOOLS";"https://www.youtube.com/embed/-3YVpMgCudU";"0519-YOUTUBE";"";
"CPPCP82020";"C-P TOOLS";"https://www.youtube.com/embed/-3YVpMgCudU";"0519-YOUTUBE";"";
"CPPCP82030";"C-P TOOLS";"https://www.youtube.com/embed/-3YVpMgCudU";"0519-YOUTUBE";"";
"CPPCP82060";"C-P TOOLS";"https://www.youtube.com/embed/-3YVpMgCudU";"0519-YOUTUBE";"";
"CPPCP8528";"C-P TOOLS";"https://www.youtube.com/embed/2jYqS8l8Cm8";"0520-YOUTUBE";"";
"CPPCP8528K";"C-P TOOLS";"https://www.youtube.com/embed/2jYqS8l8Cm8";"0520-YOUTUBE";"";
"CPPCP8548";"C-P TOOLS";"https://www.youtube.com/embed/2jYqS8l8Cm8";"0520-YOUTUBE";"";
"CPPCP8548K";"C-P TOOLS";"https://www.youtube.com/embed/2jYqS8l8Cm8";"0520-YOUTUBE";"";
"CPPCP8818";"C-P TOOLS";"https://www.youtube.com/embed/2jYqS8l8Cm8";"0520-YOUTUBE";"";
"CPPCP8818K";"C-P TOOLS";"https://www.youtube.com/embed/2jYqS8l8Cm8";"0520-YOUTUBE";"";
"CPPCP8828";"C-P TOOLS";"https://www.youtube.com/embed/2jYqS8l8Cm8";"0520-YOUTUBE";"";
"CPPCP8828K";"C-P TOOLS";"https://www.youtube.com/embed/2jYqS8l8Cm8";"0520-YOUTUBE";"";
"CPPCP8848";"C-P TOOLS";"https://www.youtube.com/embed/2jYqS8l8Cm8";"0520-YOUTUBE";"";
"CPPCP8848-2";"C-P TOOLS";"https://www.youtube.com/embed/2jYqS8l8Cm8";"0520-YOUTUBE";"";
"CPPCP8848-2K";"C-P TOOLS";"https://www.youtube.com/embed/2jYqS8l8Cm8";"0520-YOUTUBE";"";
"CPPCP8848K";"C-P TOOLS";"https://www.youtube.com/embed/2jYqS8l8Cm8";"0520-YOUTUBE";"";
"CRECSBFF-1280";"CRESCENT";"https://www.youtube.com/embed/b1k5dlEwRhU";"0521-YOUTUBE";"";
"CRECSBFR-724";"CRESCENT";"https://www.youtube.com/embed/f5piHKZPoP4";"0522-YOUTUBE";"";
"CREMB8";"CRESCENT";"https://www.youtube.com/embed/_Ef1VW55pug";"0523-YOUTUBE";"https://www.youtube.com/embed/_Ef1VW55pug";"0523-YOUTUBE"
"DEWD25301D";"DEWALT";"https://www.youtube.com/embed/7aHy8Zx08KA";"0524-YOUTUBE";"";
"DEWDCB203";"DEWALT";"https://www.youtube.com/embed/Z23jk5gjDG0";"0525-YOUTUBE";"";
"DEWDCBP034";"DEWALT";"https://www.youtube.com/embed/BX2C5hUksaM";"0526-YOUTUBE";"";
"DEWDCBP034-2";"DEWALT";"https://www.youtube.com/embed/BX2C5hUksaM";"0526-YOUTUBE";"";
"DEWDCBP034C";"DEWALT";"https://www.youtube.com/embed/BX2C5hUksaM";"0526-YOUTUBE";"";
"DEWDCD470X1";"DEWALT";"https://www.youtube.com/embed/dmptWWxAPns";"0527-YOUTUBE";"";
"DEWDCE040";"DEWALT";"https://www.youtube.com/embed/6ybVZ-tHicU";"0528-YOUTUBE";"";
"DEWDCE151TD1";"DEWALT";"https://www.youtube.com/embed/XeDahc0uRcw?rel=0";"0529-YOUTUBE";"";
"DEWDCF870B";"DEWALT";"https://www.youtube.com/embed/rylyWZNQMYY?si=q3vIbHygRyOKFJvW";"0530-YOUTUBE";"https://www.youtube.com/embed/rylyWZNQMYY?si=q3vIbHygRyOKFJvW";"0530-YOUTUBE"
"DEWDCG413FB";"DEWALT";"https://www.youtube.com/embed/LBKO_FuTQ1U";"0531-YOUTUBE";"";
"DEWDCG413FR2";"DEWALT";"https://www.youtube.com/embed/LBKO_FuTQ1U";"0531-YOUTUBE";"";
"DEWDCG413R2";"DEWALT";"https://www.youtube.com/embed/LBKO_FuTQ1U";"0531-YOUTUBE";"";
"DEWDCH273P2DHO";"DEWALT";"https://www.youtube.com/embed/PPmqDTcCdu8";"0532-YOUTUBE";"";
"DEWDCH481B";"DEWALT";"https://www.youtube.com/embed/PPmqDTcCdu8";"0532-YOUTUBE";"";
"DEWDCL079B";"DEWALT";"https://www.youtube.com/embed/O_gJiyPbgnY?rel=0";"0533-YOUTUBE";"";
"DEWDCL079R1";"DEWALT";"https://www.youtube.com/embed/O_gJiyPbgnY?rel=0";"0533-YOUTUBE";"";
"DEWDCN650B";"DEWALT";"https://www.youtube.com/embed/cjk-02I_zZA";"0534-YOUTUBE";"";
"DEWDCN650D1";"DEWALT";"https://www.youtube.com/embed/cjk-02I_zZA";"0534-YOUTUBE";"";
"DEWDCN662B";"DEWALT";"https://www.youtube.com/embed/cjk-02I_zZA";"0534-YOUTUBE";"";
